id	comment	country_code	longitude	latitude	name_de	name_fr	synonymous
9071			7.98264	47.35308			Däniken
9072			8.17607	47.5869			Leibstadt
9073			-84.2625	36.013333			USA/Oak Ridge, Oak Ridge, Etats-Unis d'Amérique/Oak Ridge, Vereinigte Staaten/Oak Ridge, Stati Uniti d'America/Oak Ridge
9074			2.910833	36.570557			Boufarik (Algérie)
9075			11.790216	45.069813			Rovigo (Algérie)
9076			3.553889	36.72778			Ménerville (Algérie)
9077			3	36.75			Benaknoun (Algérie)
9078			9.906435	36.37534			Pont-du-Fahs
9079			2.263468	34.343			Sidi-Bou-Zid (Algérie)
9080			10.116667	33.88333			Gabès (Tunisie)
9081			0.156257	6.103406			Volta
9082			-13.233056	8.483333			Freetown
9083			5.117065	51.191086			Mol
9084			1.683333	6.25			Agoué
9085			2.433333	6.366667			Cotonou
9086	Stadt in Ghana		-1.616667	6.666667			Kumasi
9087			-122.250333	37.876722			USA/Berkeley, Berkeley
9088			-36.582237	-10.287868			Peneda, Peneda (Brésil)
9089			-36.78195	-9.571306			Alagôas, Alagôas (Etat du Brésil)
9090			-34.87696	-8.047545			Recife (Brésil)
9091			-55.99	-12.99			Mato Grosso (Etat)
9092			8.602515	46.773865			Uri, Uri (Kanton), Uri (Cantone), Uri (Canton), UR
9093			-14.100133	11.186467			Boké
9094			9.635459	47.432285			Au (Sankt Gallen)
9095			-12.85	10.066667			Kindia
9096			34.951923	29.557669			Eilat, Eilath
9097			34.91667	30.5			Néguev, an-Naqab, Negev, an-Naqb, Negeb
9098			4.7	50.88333			Louvain, Löwen, Leuven
9099			-9.183333	6.85			Bong Hill (Libéria)
9100			-4.202646	56.490673			Ecosse, Schottland, Scotland, Alba, Caledonia
9101			-12.710639	22.67868			Fort-Gouraud, Fort Gouraud
9102			-5.182125	35.242928			Akchout
9103			-11.445272	14.436788			Kayes
9104			2.392778	48.743889			Orly
9105			13.375652	52.410736			Marienfelde, Berlin-Marienfelde
9106			13.391449	52.492275			Spree, Sprea
9107			28.983057	41.010969			Empire ottoman, Osmanisches Reich, Türkisches Reich, Ottomanisches Reich, Impero ottomano, Ottoman Empire, Turkish Empire, Osmanic Empire, Osmanian Empire
9108			135.41757	34.744267			Afam
9109			5.666667	5.9			Sapele
9110			7.433333	10.516667			Kaduna
9111			5.898714	5.532463			Delta (Nigeria)
9112			6.016667	9.083333			Bida
9113			8.883333	9.933333			Jos
9114			9.844167	10.315833			Bauchi
9115			7.6	12.983333			Katsina
9116			6.666667	12.15			Gusau
9117			4.55	8.5			Ilorin
9118			3.916667	7.396389			Ibadan
9119			5.233333	13.066667			Sokoto
9120			8.85971	9.765259			Bukuru
9121			6.4168	5.30156			Niger (Fleuve), Niger (Fluss)
9122			8.836275	7.350826			Benue
9123			7.433333	10.516667			Kaduna (Fleuve), Kaduna (Fluss)
9124			6.75	7.816667			Lokoja
9125			29.7513	-2.097			Kabgayi
9126			-74.12399	-7.407911			Sierra (Pérou)
9127			-72.54586	-13.163587			Machu Picchu, Machupicchu
9128			9.185824	47.41381			Flawil
9129			7.50585	47.0482			Jegenstorf
9130			10.105278	48.783889			Oberkochen/Württ
9132			39.59857	24.460043			Hedschaz, Hidschaz, Hedschas, al-Hidschaz, al-Hejaz, Hijaz, Hedjaz
9133			44.13222	17.491667			Nadschran, Najran, Oase Najran, Nejran, Nagran, Aba as Sa'ud
9134			51.004406	21.193283			Rub Al Khali, Roba el Chali, Rub' al-Khâli
9135			39.320625	29.887356			al-Dschawf, al-Gawf, Al-Jawf, Al Jawf, Jauf
9136			2.246847	48.783679			Petit-Clamart
9137							Champs
9138			1.47149	43.07885			La Hille
9139			1.443469	42.93263			Ariège
9140			1.605232	42.964127			Foix (France)
9141			9.549817	47.377792			Altstätten
9142			14.00755	46.67201			Tauern (Österreich)
9143			8.65078	46.8206			Erstfeld
9144			13.388212	52.520136			Friedrichstrasse (Berlin)
9145			13.901542	45.128647			Istrien
9146			6.856267	46.451709			Riviera
9147			5.63289	50.66618			Herstal
9148			9.387704	47.462605			Wittenbach SG
9149			9.199203	47.374928			Degersheim SG
9150			9.370029	47.52874			Egnach TG
9151			9.087595	47.32485			Lichtensteig SG
9152			9.471351	47.47614			Goldach SG
9153			9.257916	47.413807			Gossau SG
9154			8.76111	47.30516			Gossau ZH
9155			-1.766148	43.359398			Hendaye
9156			23.7	52.083333			Brest-Litowsk
9157			4.84166	45.754097			Eurasie, Eurasien
9158			104.07593	30.651651			Sechuan (chin. Provinz), Sezuan, Sichuan, Szechuen
9161							
9162			-68.9196	12.1172			Antilles néerlandaises (Bonaire, Curaçao, Saba, Saint-Eustache, partie de Saint-Martin), Nederlandse Antillen, Niederländische Antillen, Antilles hollandaises, Petites Antilles hollandaises, Holländische Antillen, Antille olandesi
9163			17.22019	49.60229			Amazonie, Région amazonienne
9164			7.495914	46.112766			Evolène (VS)
9165			7.840653	49.89205			Guldental
9166			-96.806667	32.783056			Dallas
9167			9.01255	51.379864			Arolsen, Bad Arolsen, Arolsen (Allemagne)
9168			10.1	46.7			Spöl
9169			6.948354	46.272568			Collombey-Muraz (VS), Collombey (VS)
9170			7.474722	46.908611			Campagne Lohn bei Kehrsatz, Lohn, Landgut Lohn, Lohn bei Kehrsatz
9171			7.09979	46.6042			Broc, Broc (FR)
9172			31.5833	4.8333	Südsudan	Soudan du Sud	Republic of South Sudan (2011-), Repubblica del Sudan del Sud (2011-)
9173			-76.746944	18.005833			Mona (Jamaica), Mona
9174			7.956477	46.04906			Mattmark, Mattmark (VS)
9175			9.233889	44.349823			Rapallo
9176			7.002118	47.15342			Vallée de Saint-Imier, Tal von St.-Imier
9177			12.50556	46.75583			Plateau de Diesse, Tessenberg
9178			7.19882	47.2202			Tavannes
9179			7.49964	47.423			Laufental
9180			7.21913	47.38504			Les Rangiers
9181			9.148835	47.280094			Toggenburg (SG)
9182			24	-22			Botswana, Botsuana, Bechuanaland Protectorate (1885-1966), Protektorat Betschuanaland (1885-1966), Protectorat du Bechuanaland (1885-1966), Protectorat du Betchouanaland (1885-1966)
9183			28.25	-29.5			Lesotho (1966-, Basutoland (1884-1966)
9184					Nord-Nigeria	Nigéria du Nord	
9185							Afrique belge, Belgisch Afrika, Africa belga
9186			9.408707	47.330803			Appenzell, Appenzello
9187			47.217903	30.950909			Euphrate, Euphrat, Eufrate
9188			-84.45878	38.015408	Industrieländer	pays industriels	Industriestaaten, paesi industrializzati, pays industrialisés, Staaten der Ersten Welt, Erste Welt, Developed countries, More developed countries (MDC), First world countries, First world, Industrienationen, Pays développés, Pays du Nord, Paesi sviluppati
9189			2.6537	39.5752			Palma de Majorque, Ciutat de Mallorca, Palma, Palma de Mallorca, Palma di Maiorca, Palma, Majorca
9190			7.521522	46.86858			Belpberg
9191			8.596906	47.257065			Horgen ZH
9192			7.53231	46.779922			Gurzelen
9193			6.61165	46.9101			Môtiers, Motiers
9195			-61.516666	10.666667			Port of Spain (Trinidad et Tobago), Port-of-Spain, Puerto España
9196			-72.92234	41.316326			Yale
9197			-168.8983	66.02788			Détroit de Béring, Beringstrasse, Stretto di Bering, Bering Strait, Détroit de Behring
9198							
9199			-81.77998	24.55506			Key West
9200			89.879745	27.592087			Punakha (Bhutan), Ponakha (Bhoutan)
9201			89.635	27.489444			Tashi Chkö Dzong (Bhutan), Tashi Chkö Dzong (Bhoutan), Thimber (Bhutan), Thimber (Bhoutan)
9202			89.425606	27.428982			Paro Dzong (Bhutan), Paro Dzong (Bhoutan)
9203			90.52578	27.266628			Tongsa (Bhutan), Tongsa (Bhoutan)
9204			89.283333	27.366667			Ha (Bhutan), Ha (Bhoutan)
9205			7.95164	46.303997			Gamsen (VS)
9206			11.665212	48.064053			Ottobrunn (Bayern), Ottobrunn bei München
9207			39.668205	-4.043477			Mombasa, Mombassa
9208			124.366667	-9.216667			Ocussi-Ambeno
9209			125.57673	-8.236871			Pulo-Cambing
9210			125.56032	-8.556856			Dili
9211			-8.572259	40.80659			Avanca
9212			76.269104	32.099804			Kangra
9213			76.316667	32.216667			Upper Dharamsala
9214			106.10445	50.38861			Nauski, Nauschki, Nauschky
9215			75.981155	12.402554			Bylakuppe (Inde), Bylakuppe (Indien), Bylakuppe (India), Bylakuppa (Indien)
9216			119.927222	26.151111			Matsu, Insel Matsu, Ile de matsu
9217			40.533333	64.53333			Arkhangelsk, Archangelsk
9218			-89.093994	42.27113			Rockford, Rockford (Illinois), Rockford IL
9219							
9220			72.352776	30.041945			Wihari, Vihari
9221			-8.41154	43.362343			La Corogne, La Coruña, A Coruña
9222			-2.934985	43.263012			Bilbao
9223			-15.436257	28.123547			Las Palmas
9224			-4.4167	36.7167			Málaga, Malaga
9225			104.37919	11.615511			Kirirom, Kirirom (Cambodge)
9226			-4.280396	36.717678			Rincón de la Victoria, Rincon de la Victoria / E
9227			73.15	-0.7			Gan (Maldives), Gan (Malediven)
9228			73.50889	4.175278			Malé, Maale, Male
9229			73.52849	4.189466			Hululle (Maldives), Hululle (Malediven)
9230			-70.050316	-15.234875			Puno, Puno (Region in Peru), Departamento de Puno
9231	Eine Provinz in der Region (Departement) Puno in Peru.		-70.5901	-14.8818			Melgar
9232	Eine Provinz in der Region (Departement) Puno in Peru.		-70.431244	-14.069503			Carabaya
9233	Eine Provinz in der Region (Departement) Puno in Peru.		-69.431	-14.2482			Sandia
9234			-69.38311	-15.796191			Titicaca-See, Lac Titicaca, Lago di Titicaca, Titicaca, Titicacasee
9235			-72.71493	-14.11414			Chuquibambilla, Chuquibambilla (Peru)
9236			9.959781	46.60218			Zuoz (GR), Zuoz (Engadin)
9237			-76.12542	-10.43225			Huariaca
9238							San Lorenzo (Peru)
9239							San Juan (Hacienda in Peru)
9240			-76.2625	-10.686389			Pasco, Departement Pasco (Peru)
9241			-76.238056	-9.929444			Huanuco (Peru)
9242			-76.26128	-10.67767			Cerro de Pasco
9243			37.674167	55.800278			Sokolniki
9244			72.432594	24.171408			Lokniketan, Loka Niketan
9245							Mandupatty
9246			80.64802	16.506174			Vijayawada, Vijayavada
9247			76.283333	9.966667			Kottayam, Kotiyam
9248			85.35	23.98			Hazaribag, Hazaribagh, Hararibagh
9249			84.20416	22.910606			Gholeng
9250			73.800735	18.64592			Chinchwad, Chinchvad
9251							Ukd (Yemen), Uqd (Yémen)
9252			102.25616	2.205685			Malakka, Melaka, Malacca
9253			22.29095	55.250366			Tauroggen
9254			-172.10463	-13.759029			Samoa occidental, West-Samoa, Samoa occidentale, Western Samoa, Samoa
9255			17.166667	-18.616667			Ovamboland (Südwestafrika), Owamboland, Amboland
9256			18.427605	-18.271048			Kavango, Okavango (Region), Okavango (région), Okavango (regione)
9257			11.753225	-17.249417			Kunene (Fluss), Cunene (fleuve), Cunene (fiume)
9258			17.08361	-22.57			Windhoek, Windhuk
9259			16.45	-28.630833			Oranje (Fluss), Orange (fleuve), Orange (fiume), Gariep, Senqu
9260			21.85686	-24.755028			Kalahari, Kgalagadi
9261			17.331667	-19.633976			Otavi
9262			14.508056	-22.956112			Walvis Bay, Walfisch Bucht
9263			14.533333	-22.683332			Swakopmund
9264			16.76	-27.965			Rosh Pinah
9265			16.42639	-28.551666			Oranjemund
9266			17.7	-19.25			Tsumeb
9267			18.416689	-33.922667			Kapprovinz, Kapprovinz (1910-1994), Province du Cap, Provincia del Capo, Cape Province
9268			26.0714	-8.90042			Katobwe
9269			7.013797	46.250656			Bex
9270			8.563853	47.29142			Thalwil
9271			104.29583	52.31222			Irkutsk, Irkoutsk
9272			49.867622	40.43495			Baku, Bakou
9273			7.63885	46.907			Grosshöchstetten
9274			39.712585	54.609543			Rjasan, Riazan, Rjazan, Ryazan
9275			37.674167	55.800278			Sokolniki Park, Park Sokolniki, Parc Sokolniki
9276			85.333336	27.7			Kathmandutal, Vallée de Katmandou, Valle di Kathmandu, Kathmandu Valley
9277			82.70099	27.369087			Sikri (Népal), Sikri (Nepal)
9278							Hellung (Népal), Hellung (Nepal)
9279			86.1071	27.488752			Khimti (Népal), Khimti (Népal)
9280			86.35	27.583332			Bhandar (Népal), Bhandar (Nepal)
9281			86.31636	27.645918			Garjang (Népal), Garjang (Nepal)
9282			86.14	27.45			Khimti (Tal), Vallée de Khimti, Valle di Khimti, Khimti Valley
9283							Sangbadanda (Népal), Sangbadanda (Nepal)
9284							Pompa (Népal), Pompa (Nepal)
9285							Dhobann (Népal), Dhobann (Nepal)
9286			84.30558	28.540945			Marsyandi (Fluss), Marsyandi (fleuve), Marsyandi (fiume), Marsyangdi
9287							Terai (Tiefebene), Terai (basse plaine), Terai (bassopiano)
9288			73.167435	-0.646686			Addu (Malediven), Addu (Maldives), Addu-Atoll
9289			-1.2578	51.752			Oxford
9290			83.066667	28.483333			Dhorpatan (Tal), Dhorpatan (vallée), Dhorpatan (valle), Dhor Patan (Tal), Dhor Patan (vallée), Dhor Patan (valle)
9291			79.67	29.62			Almora
9292			19.558645	47.921844			Nógrád (Komitat), Komitat Nograd
9293			19.588154	47.77873			Héhalom, Hehalom
9294			19.59671	47.795067			Palotás, Palotas
9295			108.20216	16.054407			Da Nang
9296			7.450854	46.947044			Münsterplatz (Bern)
9297			-1.553621	47.218372			Nantes
9298			106.65	10.749			Cholon (Saigon), Saigon/Bezirk Cholon
9299			108.4421	11.94542			Da Lat, Dalat
9300			109.19675	12.238791			Nha Trang
9301			6.891054	46.336304			Vouvry
9302			11.011961	49.589676			Erlangen
9303			-71	19			La Española, Hispaniola (Insel), Hispaniola (île), Hispaniola (isola)
9304			28.0631	-26.051			Rivonia (Johannesburg), Rivonia, Gauteng
9305			18.371231	-33.807606			Robben Island
9306			-76.22692	39.750607			Peach Bottom
9307			9.52327	47.21239			Eschen (Liechtenstein)
9308	"Für Njassaland, vgl. dodis.ch/G4862.
Für Rhodesien, vgl. dodis.ch/G5036 und dodis.ch/G4449."						Föderation von Rhodesien und Njassaland (1953-1963), Fédération de Rhodésie et du Nyassaland (1953-1963), Zentralafrikanische Föderation (1953-1963), Zentralafrikanischer Bund (1953-1963), Fédération d'Afrique centrale (1953-1963)
9309	Vgl. auch West-Neuguinea, dodis.ch/G5002 und Papua-Neuguinea, dodis.ch/G265.		141.607222	-5.325833	Neuguinea (Insel)	Nouvelle Guinée (île)	Nuova Guinea (isola)
9310			34.352024	31.412512			Gazastreifen, Bande de Gaza, Striscia di Gaza, Gaza Strip
9311	Gebiet in Äquatorialguinea		9.616667	1.583333			Mbini, Río Muni, Rio Muni
9312	-1968: brit. Protektorat, Unabhängigkeit: 6.9.1968		31.465866	-26.522503			Swasiland, Swaziland, Zwaziland
9313			-0.088695	5.977963			Akropong (Ghana), Akraopong
9314			9.400299	46.81248			Bonaduz
9315			-64.34967	-33.13202			Río Cuarto, Rio Cuarto
9316			-63.580612	-32.29684			Provincia de Córdoba (Argentina), Provinz Córdoba (Argentinien), Province de Córdoba (Argentine), Provincia di Córdoba (Argentina), Provinz Cordoba (Argentinien), Province de Cordoba (Argentine), Provincia di Cordoba (Argentina)
9317			24.105186	56.94965			Rigi
9318			8.26838	46.77385			Melchseefrutt
9319			9.03625	47.41322			Ostschweiz, Suisse orientale, Svizzera orientale
9320			8.60517	46.5297			Airolo
9321			8.58671	46.6682			Göschenen
9322			6.864306	45.8325			Montblanc
9323			-58.364722	-34.611944			Puerto Madero, Puerto Nuevo (Buenos Aires)
9324			-65.285706	-26.946846			Tucumán (Provinz), Province de Tucumán, Provincia di Tucumán, Tucuman (Provinz), Province de Tucuman, Provincia di Tucuman
9325			7.13025	47.25674			Les Genevez
9326			6.998791	47.257935			Saignelégier
9327			8.92205	47.24069			Eschenbach (SG)
9328			8.48818	47.32989			Reppischtal (ZH), Repischtal (ZH)
9329			7.47299	47.382114			Bärschwil (SO)
9330			8.326462	47.464214			Wettingen (AG)
9331			11.218639	44.59676			Emilia-Romagna, Émilie-Romagne
9332			7.51541	47.15039			Küttigkofen (SO), Küttighofen
9333			11.119762	46.07009			Trento (Provinz), Trento (Province), Trento (Provincia), Trentino, Trient (Provinz), Trente (Province)
9334			12.216709	46.142464			Belluno (Stadt), Belluno (ville), Belluno (città)
9335			6.542561	46.535744			Echandens (VD)
9336			12.301111	45.273335			Pellestrina
9337			12.216709	46.142464			Belluno (Provinz), Belluno (province), Belluno (provincia)
9338			11.790216	45.069813			Rovigo (Provinz), Rovigo (province), Rovigo (provincia)
9339			12.315516	45.44085			Venedig (Provinz), Vénise (province), Venezia (provincia)
9340			8.69716	46.10277			Piaggio Valmara, Piaggio Valmare, Piaggio Val-Mara
9341			16.879536	50.34308			Ladek-Zdrój, Bad Landeck
9342			15.804956	48.108078			Niederösterreich, Basse-Autriche, Basse Autriche, Bassa Austria
9343			15.083333	48.716667			Kirchberg am Walde (Österreich), Kirchberg a.W. (Österreich)
9344			10.784427	51.83681			Wernigerode
9345			10.238361	51.809525			Harz (Landkreis), Harz (arrondissement), Harz (circondario)
9346			11.354758	46.498295			Bolzano, Bozen
9347			11.245723	46.81286			St. Leonhard in Passeier, San Leonardo in Passiria, S. Leonard Pass
9348			13.82617	48.23587			Grieskirchen
9349			12.115324	46.768196			Valle dei Mulini (Südtirol), Valle dei Molini (Südtirol), Valle dei Mulini (Haut-Adige), Valle dei Molini (Haut-Adige), Valle dei Mulini (Alto Adige), Valle dei Molini (Alto Adige)
9350			11.25	46.816666			Passeier, Passeiertal, Val Passiria
9351			11.248621	43.77105			Toscana, Toskana, Toscane
9352			12.621621	42.938004			Umbria, Umbrien, Ombrie
9353			8.516255	46.445835			Lago di Robiei, Robiei
9354			7.93552	46.0462			Alalin (Gletscher), Alalin (glacier), Alalin (ghiacciaio)
9355			9.12838	46.23696			Roveredo (GR)
9356			9.0349	45.83723			Brogeda
9357			9.07549	45.83415			Breggia (Fluss), Breggia (rivière), Breggia (fiume)
9358			9.121661	39.223843			Cagliari
9359			7.426187	45.738888			Aostatal, Vallée d'Aoste, Valle d'Aosta
9360			14.062893	37.490112			Caltanissetta
9361			15.54463	41.4622			Foggia
9362			8.87528	46.40285			Giornico
9363			8.5875	46.534722			Motto Bartola
9364			8.59607	46.7079			Mätteli (UR)
9365			8.56572	46.618			Hospental
9366			8.583109	46.52686			Bedrina
9367			8.918314	46.375538			Bodio
9368			8.59485	46.63699			Schöllenenschlucht, Gorges de Schöllenen, Gola della Schöllenen, Schöllenen-Schlucht
9369			6.0219	47.2431			Jura (Gebirge), Massif du Jura, Massiccio del Giura
9370			8.619605	46.75929			Reuss
9371			9.540852	47.346577			Rheintal, Vallée du Rhin, Valle del Reno
9372			7.44214	46.3833			Rawil, Rawilpass, Col du Rawil, Colle di Rawil
9373			9.17079	46.4959			San-Bernardino-Pass, Col du San Bernardino, Passo del San Bernardino, Sankt Bernhardin
9374			-73.54913	52.939915			Québec (Provinz), Québec (province), Québec (provincia), Quebec (Provinz), Quebec (provincia)
9375			8.466655	47.135777			Rotkreuz (ZG)
9376			136.1709	35.34564			Biwa-See, Lac Biwa, Lago Biwa
9377			135.85461	35.017895			Otsu, Otsu-shi
9378			7.658459	45.97642			Matterhorn, Cervin, Cervino
9379			21.890278	45.3			Resita, Reschitza, Reschitz, Resica, Resicabánya
9380	Grösste Stadt in der rumänischen Region Kleine Walachei und Hauptstadt des Kreises Dolj.		23.816668	44.333332			Craiova, Krajowa
9381							asiatische Staaten, États asiatiques, Stati asiatici, Asiatic countries
9382							
9383			-74.21793	43.299427			New York (Bundesstaat), New York (état), New York (stato)
9384	Gemeinde im nördlichen Teil Sloweniens, in der Region Gorenjska (Oberkrain).		14.31046	46.36357			Trzic, Trczic, Neumarktl
9385			9.61806	46.58234			Rätoromanische Schweiz, Svizzera romancia, Suisse romanche, Svizra Rumantscha
9386			8.61677	47.28601			Herrliberg
9387	Hauptstadt von Botsuana		25.912222	-24.658056			Gaborone, Gaberone, Gaberones (-1969)
9388			25.64031	-25.855978			Mafikeng, Mahikeng, Mafeking
9389			28.283333	-15.416667			Lusaka
9390	Ort in Ruanda		29.670197	-2.351506			Nyanza, Nyabisindu
9391	Ort in Ruanda.		29.577461	-2.470635			Gikongoro
9392	Hauptstadt von Lesotho		27.48	-29.31			Maseru
9393	"Mattupatti, Munnar, Kerala, Indien. ""The tea estate"".
Cf. dodis.ch/30929"		77.12407	10.104555			Mattupatti, Madupatty
